x,y,z,k
3.415,29.314,-2.022,560.4935
3.415,29.314,-1.421,560.4170
3.415,29.314,-0.819,560.3393
3.415,29.314,-0.217,560.2554
3.415,29.314,0.384,560.1619
3.415,29.314,0.986,560.0607
3.415,29.314,1.588,559.9631
3.415,29.314,2.189,559.8671
3.415,29.314,2.791,559.7518
3.415,29.314,3.393,559.6071
3.415,29.314,3.994,559.4783
3.415,29.314,4.596,559.3593
3.415,29.314,5.198,559.2564
3.415,29.314,5.799,559.1523
3.415,29.314,6.401,559.0496
3.415,29.314,7.003,558.9334
3.415,29.314,7.604,558.8301
3.415,29.314,8.206,558.7437
3.415,29.314,8.808,558.6866
3.415,29.314,9.409,558.6516
3.415,29.314,10.011,558.6267
3.415,29.314,10.613,558.6284
3.415,29.314,11.214,558.6479
3.415,29.314,11.816,558.7061
3.415,29.314,12.418,558.7865
3.415,29.314,13.019,558.8843
3.415,29.314,13.621,559.0101
3.415,29.314,14.223,559.1713
3.415,29.314,14.824,559.3547
3.415,29.314,15.426,559.5468
3.415,29.314,16.028,559.7698
3.415,29.314,16.629,560.0254
3.415,29.314,17.231,560.2717
3.415,29.314,17.833,560.5156
3.415,29.314,18.434,560.7854
3.415,29.314,19.036,561.0835
3.415,29.314,19.637,561.4045
3.415,29.314,20.239,561.7051
3.415,29.314,20.841,561.9707
3.415,29.314,21.442,562.2267
3.415,29.314,22.044,562.4676
3.415,29.314,22.646,562.7156
3.415,29.314,23.247,562.9513
3.415,29.314,23.849,563.1203
3.415,29.314,24.451,563.2557
3.415,29.314,25.052,563.4173
3.415,29.314,25.654,563.5734
3.415,29.314,26.256,563.6992
3.415,29.314,26.857,563.7962
3.415,29.314,27.459,563.9042
3.415,29.314,28.061,564.0626
3.415,29.314,28.662,564.2583
3.415,29.314,29.264,564.4545
3.415,29.314,29.866,564.6373
3.415,29.314,30.467,564.7652
3.415,30.342,-17.064,562.1169
3.415,30.342,-16.462,562.1036
3.415,30.342,-15.860,562.0954
3.415,30.342,-15.259,562.0783
3.415,30.342,-14.657,562.0274
3.415,30.342,-14.055,561.9770
3.415,30.342,-13.454,561.9509
3.415,30.342,-12.852,561.9346
3.415,30.342,-12.250,561.8852
3.415,30.342,-11.649,561.8077
3.415,30.342,-11.047,561.7535
3.415,30.342,-10.445,561.7145
3.415,30.342,-9.844,561.6638
3.415,30.342,-9.242,561.5823
3.415,30.342,-8.640,561.4921
3.415,30.342,-8.039,561.4293
3.415,30.342,-7.437,561.3627
3.415,30.342,-6.835,561.2630
3.415,30.342,-6.234,561.1628
3.415,30.342,-5.632,561.0779
3.415,30.342,-5.030,560.9916
3.415,30.342,-4.429,560.8947
3.415,30.342,-3.827,560.7834
3.415,30.342,-3.225,560.6895
3.415,30.342,-2.624,560.6045
3.415,30.342,-2.022,560.5121
3.415,30.342,-1.421,560.4073
3.415,30.342,-0.819,560.2888
3.415,30.342,-0.217,560.1893
3.415,30.342,0.384,560.0989
3.415,30.342,0.986,560.0056
3.415,30.342,1.588,559.9108
3.415,30.342,2.189,559.8084
3.415,30.342,2.791,559.7057
3.415,30.342,3.393,559.6013
3.415,30.342,3.994,559.5064
3.415,30.342,4.596,559.4323
3.415,30.342,5.198,559.3659
3.415,30.342,5.799,559.3303
3.415,30.342,6.401,559.3207
3.415,30.342,7.003,559.2928
3.415,30.342,7.604,559.2830
3.415,30.342,8.206,559.2822
3.415,30.342,8.808,559.3265
3.415,30.342,9.409,559.3996
3.415,30.342,10.011,559.4818
3.415,30.342,10.613,559.6038
3.415,30.342,11.214,559.7310
3.415,30.342,11.816,559.9019
3.415,30.342,12.418,560.0974
3.415,30.342,13.019,560.2951
3.415,30.342,13.621,560.4922
3.415,30.342,14.223,560.6925
3.415,30.342,14.824,560.9427
3.415,30.342,15.426,561.1930
3.415,30.342,16.028,561.4501
3.415,30.342,16.629,561.7401
3.415,30.342,17.231,561.9960
3.415,30.342,17.833,562.2491
3.415,30.342,18.434,562.4877
3.415,30.342,19.036,562.7303
3.415,30.342,19.637,562.9800
3.415,30.342,20.239,563.2167
3.415,30.342,20.841,563.3923
3.415,30.342,21.442,563.5464
3.415,30.342,22.044,563.6917
3.415,30.342,22.646,563.8468
3.415,30.342,23.247,564.0123
3.415,30.342,23.849,564.1268
3.415,30.342,24.451,564.2113
3.415,30.342,25.052,564.3451
3.415,30.342,25.654,564.5173
3.415,30.342,26.256,564.6707
3.415,30.342,26.857,564.8019
3.415,30.342,27.459,564.9489
3.415,30.342,28.061,565.1465
3.415,30.342,28.662,565.3445
3.415,30.342,29.264,565.4995
3.415,30.342,29.866,565.6243
3.415,30.342,30.467,565.6962
3.415,31.371,-17.064,561.8813
3.415,31.371,-16.462,561.8737
3.415,31.371,-15.860,561.8613
3.415,31.371,-15.259,561.8552
3.415,31.371,-14.657,561.8476
3.415,31.371,-14.055,561.8303
3.415,31.371,-13.454,561.8094
3.415,31.371,-12.852,561.7879
3.415,31.371,-12.250,561.7548
3.415,31.371,-11.649,561.7109
3.415,31.371,-11.047,561.6686
3.415,31.371,-10.445,561.6348
3.415,31.371,-9.844,561.5890
3.415,31.371,-9.242,561.5194
3.415,31.371,-8.640,561.4382
3.415,31.371,-8.039,561.3871
3.415,31.371,-7.437,561.3409
3.415,31.371,-6.835,561.2485
3.415,31.371,-6.234,561.1393
3.415,31.371,-5.632,561.0357
3.415,31.371,-5.030,560.9713
3.415,31.371,-4.429,560.9253
3.415,31.371,-3.827,560.8144
3.415,31.371,-3.225,560.6921
3.415,31.371,-2.624,560.6085
3.415,31.371,-2.022,560.5646
3.415,31.371,-1.421,560.5185
3.415,31.371,-0.819,560.4109
3.415,31.371,-0.217,560.3134
3.415,31.371,0.384,560.2672
3.415,31.371,0.986,560.2485
3.415,31.371,1.588,560.2170
3.415,31.371,2.189,560.1403
3.415,31.371,2.791,560.0725
3.415,31.371,3.393,560.0511
3.415,31.371,3.994,560.0438
3.415,31.371,4.596,560.0499
3.415,31.371,5.198,560.0438
3.415,31.371,5.799,560.0731
3.415,31.371,6.401,560.1662
3.415,31.371,7.003,560.2662
3.415,31.371,7.604,560.3417
3.415,31.371,8.206,560.4173
3.415,31.371,8.808,560.5495
3.415,31.371,9.409,560.7361
3.415,31.371,10.011,560.9216
3.415,31.371,10.613,561.1025
3.415,31.371,11.214,561.2743
3.415,31.371,11.816,561.4962
3.415,31.371,12.418,561.7456
3.415,31.371,13.019,561.9711
3.415,31.371,13.621,562.1772
3.415,31.371,14.223,562.3621
3.415,31.371,14.824,562.5963
3.415,31.371,15.426,562.8605
3.415,31.371,16.028,563.0872
3.415,31.371,16.629,563.3227
3.415,31.371,17.231,563.5303
3.415,31.371,17.833,563.7335
3.415,31.371,18.434,563.8927
3.415,31.371,19.036,564.0389
3.415,31.371,19.637,564.2013
3.415,31.371,20.239,564.3738
3.415,31.371,20.841,564.4992
3.415,31.371,21.442,564.5956
3.415,31.371,22.044,564.6963
3.415,31.371,22.646,564.8168
3.415,31.371,23.247,564.9671
3.415,31.371,23.849,565.0826
3.415,31.371,24.451,565.1621
3.415,31.371,25.052,565.2742
3.415,31.371,25.654,565.4299
3.415,31.371,26.256,565.5657
3.415,31.371,26.857,565.6585
3.415,31.371,27.459,565.7412
3.415,31.371,28.061,565.8511
3.415,31.371,28.662,565.9537
3.415,31.371,29.264,566.0008
3.415,31.371,29.866,566.0138
3.415,31.371,30.467,566.0102
3.415,32.399,-17.064,561.9289
3.415,32.399,-16.462,561.8916
3.415,32.399,-15.860,561.8556
3.415,32.399,-15.259,561.8350
3.415,32.399,-14.657,561.8129
3.415,32.399,-14.055,561.7732
3.415,32.399,-13.454,561.7210
3.415,32.399,-12.852,561.6762
3.415,32.399,-12.250,561.6439
3.415,32.399,-11.649,561.5909
3.415,32.399,-11.047,561.5254
3.415,32.399,-10.445,561.4742
3.415,32.399,-9.844,561.4234
3.415,32.399,-9.242,561.3763
3.415,32.399,-8.640,561.3214
3.415,32.399,-8.039,561.2648
3.415,32.399,-7.437,561.2086
3.415,32.399,-6.835,561.1447
3.415,32.399,-6.234,561.0936
3.415,32.399,-5.632,561.0320
3.415,32.399,-5.030,560.9895
3.415,32.399,-4.429,560.9708
3.415,32.399,-3.827,560.9141
3.415,32.399,-3.225,560.8503
3.415,32.399,-2.624,560.8148
3.415,32.399,-2.022,560.8304
3.415,32.399,-1.421,560.8457
3.415,32.399,-0.819,560.7905
3.415,32.399,-0.217,560.7277
3.415,32.399,0.384,560.7458
3.415,32.399,0.986,560.8149
3.415,32.399,1.588,560.8412
3.415,32.399,2.189,560.8127
3.415,32.399,2.791,560.8084
3.415,32.399,3.393,560.8889
3.415,32.399,3.994,561.0080
3.415,32.399,4.596,561.0942
3.415,32.399,5.198,561.1588
3.415,32.399,5.799,561.2659
3.415,32.399,6.401,561.4416
3.415,32.399,7.003,561.6356
3.415,32.399,7.604,561.7791
3.415,32.399,8.206,561.9172
3.415,32.399,8.808,562.1063
3.415,32.399,9.409,562.3421
3.415,32.399,10.011,562.5719
3.415,32.399,10.613,562.7750
3.415,32.399,11.214,562.9818
3.415,32.399,11.816,563.2226
3.415,32.399,12.418,563.4786
3.415,32.399,13.019,563.6828
3.415,32.399,13.621,563.8575
3.415,32.399,14.223,564.0236
3.415,32.399,14.824,564.2086
3.415,32.399,15.426,564.4353
3.415,32.399,16.028,564.6003
3.415,32.399,16.629,564.7470
3.415,32.399,17.231,564.8838
3.415,32.399,17.833,565.0186
3.415,32.399,18.434,565.1300
3.415,32.399,19.036,565.2312
3.415,32.399,19.637,565.3325
3.415,32.399,20.239,565.4375
3.415,32.399,20.841,565.5281
3.415,32.399,21.442,565.6007
3.415,32.399,22.044,565.6774
3.415,32.399,22.646,565.7579
3.415,32.399,23.247,565.8538
3.415,32.399,23.849,565.9286
3.415,32.399,24.451,565.9737
3.415,32.399,25.052,566.0270
3.415,32.399,25.654,566.0917
3.415,32.399,26.256,566.1417
3.415,32.399,26.857,566.1561
3.415,32.399,27.459,566.1541
3.415,32.399,28.061,566.1710
3.415,32.399,28.662,566.1907
3.415,32.399,29.264,566.1854
3.415,32.399,29.866,566.1706
3.415,32.399,30.467,566.1637
3.415,33.428,-17.064,562.2108
3.415,33.428,-16.462,562.1369
3.415,33.428,-15.860,562.0669
3.415,33.428,-15.259,562.0153
3.415,33.428,-14.657,561.9551
3.415,33.428,-14.055,561.8803
3.415,33.428,-13.454,561.8074
3.415,33.428,-12.852,561.7432
3.415,33.428,-12.250,561.6848
3.415,33.428,-11.649,561.6100
3.415,33.428,-11.047,561.5426
3.415,33.428,-10.445,561.4898
3.415,33.428,-9.844,561.4289
3.415,33.428,-9.242,561.3752
3.415,33.428,-8.640,561.3314
3.415,33.428,-8.039,561.3033
3.415,33.428,-7.437,561.2735
3.415,33.428,-6.835,561.2439
3.415,33.428,-6.234,561.2265
3.415,33.428,-5.632,561.2179
3.415,33.428,-5.030,561.2316
3.415,33.428,-4.429,561.2484
3.415,33.428,-3.827,561.2446
3.415,33.428,-3.225,561.2425
3.415,33.428,-2.624,561.2863
3.415,33.428,-2.022,561.3628
3.415,33.428,-1.421,561.4108
3.415,33.428,-0.819,561.4106
3.415,33.428,-0.217,561.4247
3.415,33.428,0.384,561.5332
3.415,33.428,0.986,561.6561
3.415,33.428,1.588,561.7274
3.415,33.428,2.189,561.7801
3.415,33.428,2.791,561.8724
3.415,33.428,3.393,562.0522
3.415,33.428,3.994,562.2389
3.415,33.428,4.596,562.3760
3.415,33.428,5.198,562.5073
3.415,33.428,5.799,562.6874
3.415,33.428,6.401,562.9045
3.415,33.428,7.003,563.1157
3.415,33.428,7.604,563.2901
3.415,33.428,8.206,563.4741
3.415,33.428,8.808,563.7003
3.415,33.428,9.409,563.9365
3.415,33.428,10.011,564.1550
3.415,33.428,10.613,564.3565
3.415,33.428,11.214,564.5691
3.415,33.428,11.816,564.7882
3.415,33.428,12.418,564.9989
3.415,33.428,13.019,565.1573
3.415,33.428,13.621,565.2831
3.415,33.428,14.223,565.4132
3.415,33.428,14.824,565.5416
3.415,33.428,15.426,565.6845
3.415,33.428,16.028,565.7929
3.415,33.428,16.629,565.8853
3.415,33.428,17.231,565.9803
3.415,33.428,17.833,566.0559
3.415,33.428,18.434,566.1246
3.415,33.428,19.036,566.1953
3.415,33.428,19.637,566.2597
3.415,33.428,20.239,566.3291
3.415,33.428,20.841,566.3707
3.415,33.428,21.442,566.3926
3.415,33.428,22.044,566.4250
3.415,33.428,22.646,566.4660
3.415,33.428,23.247,566.5070
3.415,33.428,23.849,566.5186
3.415,33.428,24.451,566.5026
3.415,33.428,25.052,566.4998
3.415,33.428,25.654,566.5141
3.415,33.428,26.256,566.5211
3.415,33.428,26.857,566.4988
3.415,33.428,27.459,566.4635
3.415,33.428,28.061,566.4637
3.415,33.428,28.662,566.4759
3.415,33.428,29.264,566.4798
3.415,33.428,29.866,566.4704
3.415,33.428,30.467,566.4562
3.415,34.456,-17.064,562.4525
3.415,34.456,-16.462,562.3852
3.415,34.456,-15.860,562.3091
3.415,34.456,-15.259,562.2331
3.415,34.456,-14.657,562.1522
3.415,34.456,-14.055,562.0604
3.415,34.456,-13.454,562.0011
3.415,34.456,-12.852,561.9418
3.415,34.456,-12.250,561.8639
3.415,34.456,-11.649,561.8139
3.415,34.456,-11.047,561.7843
3.415,34.456,-10.445,561.7555
3.415,34.456,-9.844,561.7037
3.415,34.456,-9.242,561.6535
3.415,34.456,-8.640,561.6444
3.415,34.456,-8.039,561.6652
3.415,34.456,-7.437,561.6758
3.415,34.456,-6.835,561.6655
3.415,34.456,-6.234,561.6642
3.415,34.456,-5.632,561.7039
3.415,34.456,-5.030,561.7673
3.415,34.456,-4.429,561.8058
3.415,34.456,-3.827,561.8289
3.415,34.456,-3.225,561.8690
3.415,34.456,-2.624,561.9750
3.415,34.456,-2.022,562.0772
3.415,34.456,-1.421,562.1358
3.415,34.456,-0.819,562.1876
3.415,34.456,-0.217,562.2881
3.415,34.456,0.384,562.4856
3.415,34.456,0.986,562.6252
3.415,34.456,1.588,562.7141
3.415,34.456,2.189,562.8366
3.415,34.456,2.791,562.9963
3.415,34.456,3.393,563.2349
3.415,34.456,3.994,563.4375
3.415,34.456,4.596,563.5978
3.415,34.456,5.198,563.7791
3.415,34.456,5.799,563.9955
3.415,34.456,6.401,564.2240
3.415,34.456,7.003,564.4148
3.415,34.456,7.604,564.5810
3.415,34.456,8.206,564.7646
3.415,34.456,8.808,564.9811
3.415,34.456,9.409,565.1835
3.415,34.456,10.011,565.3422
3.415,34.456,10.613,565.4828
3.415,34.456,11.214,565.6379
3.415,34.456,11.816,565.7927
3.415,34.456,12.418,565.9315
3.415,34.456,13.019,566.0440
3.415,34.456,13.621,566.1357
3.415,34.456,14.223,566.2271
3.415,34.456,14.824,566.3112
3.415,34.456,15.426,566.3976
3.415,34.456,16.028,566.4785
3.415,34.456,16.629,566.5475
3.415,34.456,17.231,566.6110
3.415,34.456,17.833,566.6529
3.415,34.456,18.434,566.6985
3.415,34.456,19.036,566.7334
3.415,34.456,19.637,566.7573
3.415,34.456,20.239,566.7902
3.415,34.456,20.841,566.8034
3.415,34.456,21.442,566.7938
3.415,34.456,22.044,566.7883
3.415,34.456,22.646,566.7946
3.415,34.456,23.247,566.7971
3.415,34.456,23.849,566.7826
3.415,34.456,24.451,566.7489
3.415,34.456,25.052,566.7103
3.415,34.456,25.654,566.6792
3.415,34.456,26.256,566.6540
3.415,34.456,26.857,566.6055
3.415,34.456,27.459,566.5417
3.415,34.456,28.061,566.4946
3.415,34.456,28.662,566.4447
3.415,34.456,29.264,566.3797
3.415,34.456,29.866,566.2852
3.415,34.456,30.467,566.1910
3.415,35.485,-17.064,562.5214
3.415,35.485,-16.462,562.4980
3.415,35.485,-15.860,562.4530
3.415,35.485,-15.259,562.3810
3.415,35.485,-14.657,562.3196
3.415,35.485,-14.055,562.2649
3.415,35.485,-13.454,562.2570
3.415,35.485,-12.852,562.2295
3.415,35.485,-12.250,562.1766
3.415,35.485,-11.649,562.1674
3.415,35.485,-11.047,562.1860
3.415,35.485,-10.445,562.1848
3.415,35.485,-9.844,562.1610
3.415,35.485,-9.242,562.1445
3.415,35.485,-8.640,562.1712
3.415,35.485,-8.039,562.2190
3.415,35.485,-7.437,562.2436
3.415,35.485,-6.835,562.2478
3.415,35.485,-6.234,562.2680
3.415,35.485,-5.632,562.3200
3.415,35.485,-5.030,562.3864
3.415,35.485,-4.429,562.4422
3.415,35.485,-3.827,562.5009
3.415,35.485,-3.225,562.5816
3.415,35.485,-2.624,562.7062
3.415,35.485,-2.022,562.8014
3.415,35.485,-1.421,562.8783
3.415,35.485,-0.819,562.9868
3.415,35.485,-0.217,563.1335
3.415,35.485,0.384,563.3368
3.415,35.485,0.986,563.4614
3.415,35.485,1.588,563.5619
3.415,35.485,2.189,563.7249
3.415,35.485,2.791,563.8972
3.415,35.485,3.393,564.1202
3.415,35.485,3.994,564.3029
3.415,35.485,4.596,564.4528
3.415,35.485,5.198,564.6383
3.415,35.485,5.799,564.8277
3.415,35.485,6.401,565.0142
3.415,35.485,7.003,565.1642
3.415,35.485,7.604,565.2970
3.415,35.485,8.206,565.4317
3.415,35.485,8.808,565.5760
3.415,35.485,9.409,565.7144
3.415,35.485,10.011,565.8271
3.415,35.485,10.613,565.9260
3.415,35.485,11.214,566.0280
3.415,35.485,11.816,566.1341
3.415,35.485,12.418,566.2324
3.415,35.485,13.019,566.3308
3.415,35.485,13.621,566.4129
3.415,35.485,14.223,566.4741
3.415,35.485,14.824,566.5245
3.415,35.485,15.426,566.5777
3.415,35.485,16.028,566.6379
3.415,35.485,16.629,566.6833
3.415,35.485,17.231,566.7049
3.415,35.485,17.833,566.7138
3.415,35.485,18.434,566.7276
3.415,35.485,19.036,566.7300
3.415,35.485,19.637,566.7209
3.415,35.485,20.239,566.7004
3.415,35.485,20.841,566.6683
3.415,35.485,21.442,566.6229
3.415,35.485,22.044,566.5728
3.415,35.485,22.646,566.5329
3.415,35.485,23.247,566.4739
3.415,35.485,23.849,566.3993
3.415,35.485,24.451,566.3091
3.415,35.485,25.052,566.1998
3.415,35.485,25.654,566.0773
3.415,35.485,26.256,565.9547
3.415,35.485,26.857,565.7996
3.415,35.485,27.459,565.6256
3.415,35.485,28.061,565.4538
3.415,35.485,28.662,565.2615
3.415,35.485,29.264,565.0435
3.415,35.485,29.866,564.7974
3.415,35.485,30.467,564.5838
3.415,36.513,-17.064,562.4189
3.415,36.513,-16.462,562.4332
3.415,36.513,-15.860,562.4374
3.415,36.513,-15.259,562.4228
3.415,36.513,-14.657,562.4154
3.415,36.513,-14.055,562.4253
3.415,36.513,-13.454,562.4571
3.415,36.513,-12.852,562.4756
3.415,36.513,-12.250,562.4864
3.415,36.513,-11.649,562.5149
3.415,36.513,-11.047,562.5476
3.415,36.513,-10.445,562.5467
3.415,36.513,-9.844,562.5544
3.415,36.513,-9.242,562.5834
3.415,36.513,-8.640,562.6257
3.415,36.513,-8.039,562.6699
3.415,36.513,-7.437,562.6942
3.415,36.513,-6.835,562.7273
3.415,36.513,-6.234,562.7866
3.415,36.513,-5.632,562.8543
3.415,36.513,-5.030,562.9018
3.415,36.513,-4.429,562.9684
3.415,36.513,-3.827,563.0631
3.415,36.513,-3.225,563.1706
3.415,36.513,-2.624,563.2839
3.415,36.513,-2.022,563.3582
3.415,36.513,-1.421,563.4518
3.415,36.513,-0.819,563.5747
3.415,36.513,-0.217,563.7182
3.415,36.513,0.384,563.8765
3.415,36.513,0.986,563.9719
3.415,36.513,1.588,564.0699
3.415,36.513,2.189,564.2230
3.415,36.513,2.791,564.3684
3.415,36.513,3.393,564.5281
3.415,36.513,3.994,564.6613
3.415,36.513,4.596,564.7699
3.415,36.513,5.198,564.8978
3.415,36.513,5.799,565.0261
3.415,36.513,6.401,565.1554
3.415,36.513,7.003,565.2616
3.415,36.513,7.604,565.3494
3.415,36.513,8.206,565.4406
3.415,36.513,8.808,565.5419
3.415,36.513,9.409,565.6472
3.415,36.513,10.011,565.7458
3.415,36.513,10.613,565.8334
3.415,36.513,11.214,565.9159
3.415,36.513,11.816,566.0026
3.415,36.513,12.418,566.0700
3.415,36.513,13.019,566.1336
3.415,36.513,13.621,566.1841
3.415,36.513,14.223,566.2095
3.415,36.513,14.824,566.2207
3.415,36.513,15.426,566.2211
3.415,36.513,16.028,566.2169
3.415,36.513,16.629,566.2104
3.415,36.513,17.231,566.1703
3.415,36.513,17.833,566.1103
3.415,36.513,18.434,566.0542
3.415,36.513,19.036,565.9869
3.415,36.513,19.637,565.9198
3.415,36.513,20.239,565.8296
3.415,36.513,20.841,565.7094
3.415,36.513,21.442,565.5788
3.415,36.513,22.044,565.4375
3.415,36.513,22.646,565.3094
3.415,36.513,23.247,565.1561
3.415,36.513,23.849,564.9641
3.415,36.513,24.451,564.7494
3.415,36.513,25.052,564.5240
3.415,36.513,25.654,564.2881
3.415,36.513,26.256,564.0429
3.415,36.513,26.857,563.7601
3.415,36.513,27.459,563.4707
3.415,36.513,28.061,563.1835
3.415,36.513,28.662,562.8681
3.415,36.513,29.264,562.5509
3.415,36.513,29.866,562.2427
3.415,36.513,30.467,561.9910
3.415,37.542,-17.064,562.1454
3.415,37.542,-16.462,562.1682
3.415,37.542,-15.860,562.2083
3.415,37.542,-15.259,562.2507
3.415,37.542,-14.657,562.2998
3.415,37.542,-14.055,562.3515
3.415,37.542,-13.454,562.3906
3.415,37.542,-12.852,562.4389
3.415,37.542,-12.250,562.4959
3.415,37.542,-11.649,562.5593
3.415,37.542,-11.047,562.6029
3.415,37.542,-10.445,562.6228
3.415,37.542,-9.844,562.6718
3.415,37.542,-9.242,562.7376
3.415,37.542,-8.640,562.7980
3.415,37.542,-8.039,562.8546
3.415,37.542,-7.437,562.9024
3.415,37.542,-6.835,562.9740
3.415,37.542,-6.234,563.0606
3.415,37.542,-5.632,563.1407
3.415,37.542,-5.030,563.1798
3.415,37.542,-4.429,563.2415
3.415,37.542,-3.827,563.3464
3.415,37.542,-3.225,563.4533
3.415,37.542,-2.624,563.5463
3.415,37.542,-2.022,563.6046
3.415,37.542,-1.421,563.6933
3.415,37.542,-0.819,563.7930
3.415,37.542,-0.217,563.8999
3.415,37.542,0.384,564.0013
3.415,37.542,0.986,564.0585
3.415,37.542,1.588,564.1300
3.415,37.542,2.189,564.2290
3.415,37.542,2.791,564.3304
3.415,37.542,3.393,564.4278
3.415,37.542,3.994,564.5065
3.415,37.542,4.596,564.5729
3.415,37.542,5.198,564.6449
3.415,37.542,5.799,564.7396
3.415,37.542,6.401,564.8445
3.415,37.542,7.003,564.9272
3.415,37.542,7.604,564.9801
3.415,37.542,8.206,565.0418
3.415,37.542,8.808,565.1199
3.415,37.542,9.409,565.1917
3.415,37.542,10.011,565.2487
3.415,37.542,10.613,565.2905
3.415,37.542,11.214,565.3201
3.415,37.542,11.816,565.3380
3.415,37.542,12.418,565.3320
3.415,37.542,13.019,565.3016
3.415,37.542,13.621,565.2718
3.415,37.542,14.223,565.2300
3.415,37.542,14.824,565.1664
3.415,37.542,15.426,565.0741
3.415,37.542,16.028,564.9824
3.415,37.542,16.629,564.9044
3.415,37.542,17.231,564.7955
3.415,37.542,17.833,564.6522
3.415,37.542,18.434,564.5072
3.415,37.542,19.036,564.3538
3.415,37.542,19.637,564.2071
3.415,37.542,20.239,564.0259
3.415,37.542,20.841,563.8062
3.415,37.542,21.442,563.6005
3.415,37.542,22.044,563.3919
3.415,37.542,22.646,563.1676
3.415,37.542,23.247,562.9027
3.415,37.542,23.849,562.6067
3.415,37.542,24.451,562.3268
3.415,37.542,25.052,562.0536
3.415,37.542,25.654,561.7800
3.415,37.542,26.256,561.4994
3.415,37.542,26.857,561.1834
3.415,37.542,27.459,560.9050
3.415,37.542,28.061,560.6513
3.415,37.542,28.662,560.4043
3.415,37.542,29.264,560.1625
3.415,37.542,29.866,559.9306
3.415,37.542,30.467,559.7612
3.415,38.570,-17.064,561.7171
3.415,38.570,-16.462,561.7476
3.415,38.570,-15.860,561.8103
3.415,38.570,-15.259,561.8854
3.415,38.570,-14.657,561.9771
3.415,38.570,-14.055,562.0580
3.415,38.570,-13.454,562.1152
3.415,38.570,-12.852,562.1958
3.415,38.570,-12.250,562.2792
3.415,38.570,-11.649,562.3764
3.415,38.570,-11.047,562.4663
3.415,38.570,-10.445,562.5235
3.415,38.570,-9.844,562.5973
3.415,38.570,-9.242,562.6791
3.415,38.570,-8.640,562.7713
3.415,38.570,-8.039,562.8546
3.415,38.570,-7.437,562.9110
3.415,38.570,-6.835,562.9856
3.415,38.570,-6.234,563.0715
3.415,38.570,-5.632,563.1628
3.415,38.570,-5.030,563.2136
3.415,38.570,-4.429,563.2643
3.415,38.570,-3.827,563.3449
3.415,38.570,-3.225,563.4232
3.415,38.570,-2.624,563.4916
3.415,38.570,-2.022,563.5362
3.415,38.570,-1.421,563.5909
3.415,38.570,-0.819,563.6573
3.415,38.570,-0.217,563.7277
3.415,38.570,0.384,563.7857
3.415,38.570,0.986,563.8048
3.415,38.570,1.588,563.8382
3.415,38.570,2.189,563.8887
3.415,38.570,2.791,563.9599
3.415,38.570,3.393,564.0182
3.415,38.570,3.994,564.0504
3.415,38.570,4.596,564.0922
3.415,38.570,5.198,564.1245
3.415,38.570,5.799,564.1864
3.415,38.570,6.401,564.2597
3.415,38.570,7.003,564.2919
3.415,38.570,7.604,564.2971
3.415,38.570,8.206,564.2813
3.415,38.570,8.808,564.2748
3.415,38.570,9.409,564.2821
3.415,38.570,10.011,564.2612
3.415,38.570,10.613,564.2181
3.415,38.570,11.214,564.1442
3.415,38.570,11.816,564.0529
3.415,38.570,12.418,563.9762
3.415,38.570,13.019,563.8821
3.415,38.570,13.621,563.7793
3.415,38.570,14.223,563.6498
3.415,38.570,14.824,563.5073
3.415,38.570,15.426,563.3695
3.415,38.570,16.028,563.2527
3.415,38.570,16.629,563.1232
3.415,38.570,17.231,562.9309
3.415,38.570,17.833,562.7291
3.415,38.570,18.434,562.5376
3.415,38.570,19.036,562.3482
3.415,38.570,19.637,562.1410
3.415,38.570,20.239,561.8828
3.415,38.570,20.841,561.6267
3.415,38.570,21.442,561.4108
3.415,38.570,22.044,561.1904
3.415,38.570,22.646,560.9434
3.415,38.570,23.247,560.6651
3.415,38.570,23.849,560.4164
3.415,38.570,24.451,560.2153
3.415,38.570,25.052,559.9922
3.415,38.570,25.654,559.8016
3.415,38.570,26.256,559.6424
3.415,38.570,26.857,559.4832
3.415,38.570,27.459,559.3696
3.415,38.570,28.061,559.2836
3.415,38.570,28.662,559.2504
3.415,38.570,29.264,559.2393
3.415,38.570,29.866,559.2257
3.415,38.570,30.467,559.2214
3.415,39.599,-17.064,561.3646
3.415,39.599,-16.462,561.4248
3.415,39.599,-15.860,561.5206
3.415,39.599,-15.259,561.6229
3.415,39.599,-14.657,561.7461
3.415,39.599,-14.055,561.8579
3.415,39.599,-13.454,561.9576
3.415,39.599,-12.852,562.0686
3.415,39.599,-12.250,562.1581
3.415,39.599,-11.649,562.2685
3.415,39.599,-11.047,562.3844
3.415,39.599,-10.445,562.4814
3.415,39.599,-9.844,562.5667
3.415,39.599,-9.242,562.6347
3.415,39.599,-8.640,562.7355
3.415,39.599,-8.039,562.8313
3.415,39.599,-7.437,562.8904
3.415,39.599,-6.835,562.9493
3.415,39.599,-6.234,563.0150
3.415,39.599,-5.632,563.0899
3.415,39.599,-5.030,563.1340
3.415,39.599,-4.429,563.1617
3.415,39.599,-3.827,563.2007
3.415,39.599,-3.225,563.2425
3.415,39.599,-2.624,563.2763
3.415,39.599,-2.022,563.3066
3.415,39.599,-1.421,563.3269
3.415,39.599,-0.819,563.3572
3.415,39.599,-0.217,563.4061
3.415,39.599,0.384,563.4460
