1	0.02669525	598.9059	
1	1.186661	592.7859	
1	2.50209	592.5186	
1	3.982582	606.8655	
1	5.184212	599.2007	
1	6.410744	606.6171	
1	7.715332	610.8432	
1	9.103973	602.0413	
1	10.24386	603.2425	
1	11.34573	600.5612	
1	12.57478	598.9133	
1	13.83817	599.8868	
1	15.01796	593.8419	
1	16.22252	589.3234	
1	17.51724	593.8834	
1	18.71112	589.7043	
1	19.92928	588.8718	
1	21.21439	592.3215	
1	22.42526	585.7193	
1	23.78435	592.5015	
1	25.06688	591.7825	
1	26.47421	603.0942	
1	27.74536	597.9178	
1	28.96207	586.0751	
1	30.23598	579.3021	
1	31.93451	610.798	
1	32.92554	590.6931	
1	34.62653	617.7316	
1	35.97363	609.4492	
1	37.33658	602.706	
1	38.99875	609.711	
1	40.65816	612.0041	
1	42.06287	591.8271	
1	43.55243	569.1476	
1	45.23259	549.6689	
1	47.52835	571.2851	
1	49.96736	582.7029	
1	52.40584	583.1082	
1	54.83969	573.4787	
1	58.41467	603.6612	
2	0.3943939	635.17	
2	1.553467	628.5519	
2	2.719261	613.4384	
2	4.20652	628.2169	
2	5.662331	644.3088	
2	6.64856	628.8297	
2	8.022331	639.2355	
2	9.24855	615.2304	
2	10.21137	600.3085	
2	11.50691	614.9954	
2	12.75871	615.2206	
2	13.97766	612.1292	
2	15.22299	611.6562	
2	16.48668	612.0468	
2	17.72652	611.7166	
2	19.02304	616.0336	
2	20.31476	621.1172	
2	21.57457	622.1762	
2	22.91248	625.7108	
2	24.20593	626.7953	
2	25.38152	617.1243	
2	26.56818	610.5948	
2	27.85277	606.4072	
2	29.20088	604.7562	
2	30.63492	610.2097	
2	31.90761	608.7289	
2	33.26834	616.8076	
2	34.57916	614.1525	
2	35.99887	611.3358	
2	37.30585	600.4318	
2	38.69435	587.4216	
2	40.49353	600.0705	
2	42.20236	601.8216	
2	43.85326	590.4172	
2	45.88579	595.2512	
2	47.81964	591.3754	
2	50.4111	612.9276	
2	52.78329	608.4341	
2	55.13281	592.8214	
2	58.39937	602.6682	
3	0.5574417	651.2869	
3	1.634262	636.445	
3	3.167747	656.7624	
3	4.124817	620.4233	
3	5.763756	653.9023	
3	6.479515	613.0356	
3	7.993599	636.5762	
3	9.031334	595.4208	
3	10.55006	630.9409	
3	11.67564	630.126	
3	12.94154	631.4542	
3	14.17947	629.866	
3	15.4437	630.8646	
3	16.75522	635.195	
3	17.92842	628.9493	
3	19.1705	628.5043	
3	20.37537	626.1948	
3	21.55002	620.1395	
3	22.8922	624.0433	
3	24.16272	623.2761	
3	25.51082	627.5565	
