1	0.3894653	622.6546	
1	1.673805	621.5969	
1	3.26088	644.5229	
1	4.538589	642.0241	
1	5.256866	591.7855	
1	6.895157	630.4225	
1	8.208366	635.3121	
1	9.250305	625.1583	
1	10.52145	624.2525	
1	11.85526	628.4938	
1	13.08942	625.4488	
1	14.34457	626.2941	
1	15.57867	625.1296	
1	16.81478	622.881	
1	18.16105	630.2632	
1	19.45155	631.2886	
1	20.70597	630.2346	
1	21.86944	626.9179	
1	23.0246	619.034	
1	24.21766	615.1693	
1	25.47059	611.7476	
1	26.72726	605.6813	
1	27.99603	605.4348	
1	29.18189	596.9149	
1	30.41926	601.603	
1	31.60885	599.9538	
1	32.91294	603.5176	
1	34.28353	608.7209	
1	35.69572	613.6562	
1	37.09026	608.1661	
1	38.22771	589.7567	
1	39.65788	580.4604	
1	41.22015	576.6939	
1	43.01035	579.3367	
1	44.83726	584.0657	
1	47.11437	607.3574	
1	49.68143	629.753	
1	52.24548	647.3268	
1	54.09452	603.5036	
1	57.35087	630.5959	
2	0.6191254	643.7569	
2	1.953987	647.0644	
2	3.271935	645.5172	
2	4.54287	642.405	
2	6.096001	665.5947	
2	7.076744	646.2557	
2	8.425133	654.0346	
2	9.580566	653.409	
2	10.85246	652.2811	
2	12.16608	654.5607	
2	13.4567	655.9487	
2	14.71651	656.8929	
2	15.91889	652.8511	
2	17.11175	646.8404	
2	18.35862	646.0616	
2	19.63784	646.0469	
2	20.94924	649.3318	
2	22.28614	659.3569	
2	23.51243	656.6536	
2	24.65327	648.4487	
2	25.86695	641.7403	
2	27.1227	635.3115	
2	28.42992	637.6668	
2	29.67405	633.1258	
2	30.79887	629.3148	
2	31.99226	627.712	
2	33.35218	635.0692	
2	34.77032	643.4096	
2	36.03194	637.4056	
2	37.41537	630.898	
2	38.80947	630.0344	
2	40.68195	650.6923	
2	42.26	647.2615	
2	43.87516	637.3653	
2	45.38506	620.4067	
2	47.76951	650.4164	
2	50.2187	664.6541	
2	52.40447	657.5215	
2	54.73328	643.7459	
2	57.387	632.8377	
3	0.2685928	611.5657	
3	1.662125	620.5373	
3	3.040726	624.7322	
3	4.188683	610.9285	
3	5.629395	624.4911	
3	6.655312	609.5455	
3	8.201523	634.7219	
3	9.266815	626.5688	
3	10.56618	628.0361	
3	11.80872	624.5955	
3	13.06345	623.2949	
3	14.29386	622.1297	
3	15.60192	627.0217	
3	16.8818	628.2839	
