1	0.4353409	643.6693	
1	1.505852	620.7653	
1	2.810814	621.0448	
1	4.3741	642.1544	
1	5.816628	644.4615	
1	7.129333	657.2045	
1	8.340691	629.3682	
1	9.837616	654.0575	
1	11.40778	668.9507	
1	12.26519	648.72	
1	13.60049	655.9862	
1	14.91883	656.5605	
1	16.24133	659.3065	
1	17.55004	657.7544	
1	18.88294	658.0602	
1	20.20855	655.0811	
1	21.43233	651.7247	
1	22.83192	660.1476	
1	24.17522	664.9297	
1	25.54147	665.9923	
1	26.77914	657.8691	
1	28.05727	655.9954	
1	29.38837	667.5658	
1	30.72402	663.5704	
1	32.19277	676.3268	
1	33.4193	663.6418	
1	35.02558	683.5833	
1	36.56161	689.2406	
1	37.95695	675.2568	
1	39.44094	677.0873	
1	40.88471	673.4301	
1	42.61219	687.8087	
1	44.36112	690.4808	
1	46.12118	689.3462	
1	47.97034	679.2388	
1	49.79778	656.458	
1	52.0073	653.5021	
1	54.40215	664.7557	
1	57.10157	674.7161	
1	60.71206	690.1665	
2	0.5932388	659.2919	
2	1.87439	656.7705	
2	3.153404	654.1344	
2	4.545105	658.5009	
2	5.781662	641.1608	
2	7.165962	660.6334	
2	8.37059	632.1251	
2	10.03537	672.1569	
2	11.28465	657.8087	
2	12.33626	655.089	
2	13.61826	657.564	
2	14.89433	654.4084	
2	16.15467	651.7711	
2	17.50382	653.7773	
2	18.79598	650.6511	
2	20.12499	648.037	
2	21.5071	657.9692	
2	22.75848	654.0703	
2	24.14619	662.5475	
2	25.61176	671.7052	
2	26.8914	666.8981	
2	28.08878	658.5045	
2	29.16267	649.7374	
2	30.70542	662.1147	
2	32.30541	685.0762	
2	33.59258	676.9603	
2	34.76916	664.0447	
2	36.0685	652.0494	
2	37.66277	653.3159	
2	39.18444	658.1328	
2	40.86814	672.2167	
2	42.69465	693.7957	
2	44.30724	686.6118	
2	45.96008	677.9137	
2	47.53054	648.4697	
2	50.09713	677.1282	
2	52.15385	663.4758	
2	54.55677	675.1482	
2	57.56351	705.3551	
2	59.94566	640.4332	
3	0.2887344	629.1838	
3	1.766876	646.2548	
3	2.976501	637.0354	
3	4.263779	631.6222	
3	6.107857	671.9854	
3	6.844177	630.5547	
3	8.76049	668.1298	
3	9.450706	618.7297	
3	11.19634	649.8247	
3	12.17677	640.8019	
3	13.47279	644.6593	
3	14.85571	651.0167	
3	16.15803	652.0623	
3	17.42324	646.845	
3	18.79084	650.2135	
3	20.01145	638.4728	
3	21.41619	650.3765	
3	22.67199	646.9176	
3	23.90231	642.564	
3	25.23983	641.516	
3	26.62708	645.6505	
3	28.11546	660.6298	
3	29.35867	665.2178	
3	30.61826	655.2971	
3	31.86947	651.2505	
3	33.25437	650.9777	
3	34.54299	646.8425	
3	36.0518	650.7915	
3	37.63793	651.4653	
3	39.05048	648.2469	
3	40.36329	635.3197	
3	41.70747	622.3308	
3	43.20623	607.8527	
3	45.24204	627.1001	
3	47.29162	631.7906	
3	49.50344	636.1699	
3	51.87298	644.3682	
3	53.59287	610.5138	
3	56.07316	606.8041	
3	58.8041	566.765	
4	0.1062317	611.1785	
4	1.410103	611.4299	
4	3.02916	642.1221	
4	4.156937	621.4318	
4	5.782272	641.2181	
4	6.754601	622.1959	
4	8.382385	633.2115	
4	9.769585	647.8386	
4	10.75863	610.335	
4	12.1101	634.8345	
4	13.44096	641.8364	
4	14.73198	640.158	
4	16.02619	640.6084	
4	17.32572	638.4594	
4	18.58752	632.91	
4	19.8899	628.2421	
4	21.16256	629.2186	
4	22.52618	634.8687	
4	23.79301	633.6205	
4	25.0854	629.0062	
4	26.35381	623.7273	
4	27.65662	624.1338	
4	28.96288	633.9788	
4	30.25234	626.7156	
4	31.56826	627.9393	
4	33.12016	640.6847	
4	34.59493	650.7903	
4	36.00196	647.0409	
4	37.39234	633.1829	
4	38.85192	633.6095	
4	40.44849	641.538	
4	41.8867	635.2715	
4	43.60151	636.0643	
4	45.12365	618.7438	
4	47.2013	625.4912	
4	48.95664	598.579	
4	51.55576	622.8276	
4	53.93543	633.441	
4	56.42397	629.923	
4	59.36985	603.214	
5	0.282486	628.568	
5	1.643295	634.1802	
5	2.764702	616.5984	
5	4.01667	608.0663	
5	5.885445	650.9587	
5	6.852043	631.2883	
5	8.114601	608.5485	
5	9.465401	620.0701	
5	10.64471	600.0804	
5	12.01725	626.5294	
5	13.27879	627.4694	
5	14.59493	628.1426	
5	15.90745	630.3002	
5	17.12989	621.6417	
5	18.47706	623.5228	
5	19.80585	621.1748	
5	21.1166	625.3881	
5	22.51868	634.2516	
5	23.66055	622.7898	
5	24.91093	614.8888	
5	26.11666	604.735	
5	27.43771	606.762	
5	28.79163	620.4894	
5	30.21493	623.7975	
5	31.4677	620.1683	
5	32.81243	617.1184	
5	34.12037	614.7667	
5	35.52453	611.1644	
5	37.09884	611.3738	
5	38.5687	612.7635	
5	39.98486	607.741	
5	41.46537	604.8754	
5	43.37853	620.1415	
5	44.93414	605.3807	
5	46.8119	598.3739	
5	49.074	606.6362	
5	51.38032	610.9307	
5	53.64164	613.7749	
5	55.89503	595.0823	
5	59.61423	618.9952	
6	0.2387009	624.2449	
6	1.342346	604.829	
6	2.798271	619.8351	
6	4.272514	632.4559	
6	5.164124	583.04	
6	6.530197	601.2834	
6	8.494255	643.532	
6	9.138237	590.2819	
6	10.87518	620.8367	
6	11.82835	609.6532	
6	13.14018	615.2068	
6	14.44594	615.0945	
6	15.73998	615.7793	
6	17.02377	612.5383	
6	18.28117	606.8907	
6	19.52354	597.4645	
6	20.8315	601.6625	
6	22.09887	599.6361	
6	23.43845	604.6556	
6	24.76514	603.1072	
6	26.06438	600.5529	
6	27.37202	601.5538	
6	28.6567	609.8711	
6	29.89846	599.1442	
6	31.27378	605.1964	
6	32.65063	604.746	
6	33.80827	591.1382	
6	35.22465	588.6901	
6	37.37423	631.8358	
6	38.62521	616.92	
6	39.723	588.698	
6	41.42995	602.3235	
6	43.18114	606.0643	
6	45.02193	611.5691	
6	47.32536	634.1436	
6	48.91177	595.4985	
6	51.04594	588.2921	
6	53.52464	605.952	
6	56.56585	639.2876	
6	59.97561	642.3729	
7	0	600.7115	
7	1.373444	607.8582	
7	2.620773	602.7312	
7	3.784149	585.9478	
7	5.315849	597.2924	
7	6.644257	611.9072	
7	7.709442	571.3353	
7	9.08403	585.3539	
7	10.47672	584.9749	
7	11.45905	576.7327	
7	12.84899	589.4854	
7	14.19646	593.2811	
7	15.47506	592.8478	
7	16.81567	594.71	
7	18.03651	586.1553	
7	19.34487	582.4852	
7	20.68439	589.439	
7	21.87901	581.5502	
7	23.16479	582.3497	
7	24.39756	573.4539	
7	25.85494	583.8134	
7	27.10302	580.2568	
7	28.26926	579.4426	
7	29.5868	574.9205	
7	30.88242	575.0426	
7	32.17995	568.8365	
7	33.35915	557.2246	
7	34.94251	567.5872	
7	36.26723	549.8088	
7	37.98119	569.6465	
7	39.46874	570.2385	
7	41.01785	572.6769	
7	42.82572	580.7616	
7	44.62092	583.3293	
7	46.80648	597.9967	
7	49.0331	603.8274	
7	51.64803	629.0874	
7	53.47195	602.4321	
7	56.07806	607.127	
7	59.87385	635.7848	
8	0.1671371	617.1843	
8	1.51886	622.0336	
8	2.99749	639.063	
8	4.220276	627.4718	
8	5.347473	600.2648	
8	6.670631	614.3657	
8	8.229759	619.1478	
8	9.47184	620.6572	
8	10.72932	607.6952	
8	11.98844	623.9543	
8	12.83443	588.2012	
8	14.16959	590.9343	
8	15.47512	592.8527	
8	16.78873	592.4047	
8	18.10513	591.9664	
8	19.40223	587.2911	
8	20.59681	582.1678	
8	21.88114	581.726	
8	23.5051	610.0939	
8	24.80524	606.3457	
8	26.10658	603.9275	
8	27.40598	604.2467	
8	28.37017	587.3589	
8	29.81419	592.5896	
8	31.05178	588.0815	
8	32.46685	590.7122	
8	33.75144	586.8419	
8	35.09083	578.6754	
8	36.64774	577.9357	
8	38.17242	583.6614	
8	39.92939	603.7047	
8	41.32764	594.9553	
8	43.0198	594.5708	
8	44.81541	597.0177	
8	46.80656	598.0028	
8	49.39486	628.6949	
8	51.3978	612.116	
8	53.6432	613.8793	
8	55.64149	578.4209	
8	59.14231	588.5399	
9	0.06961823	607.5695	
9	1.472145	617.4779	
9	2.478439	589.0355	
9	4.078392	613.9464	
9	5.251236	591.2206	
9	6.43219	592.1624	
9	8.197746	616.2004	
9	9.381912	612.4608	
9	10.87811	621.0997	
9	11.77948	605.2916	
9	12.9816	601.1913	
9	14.18183	592.0037	
9	15.39672	586.0747	
9	16.91799	603.4728	
9	18.45013	621.2346	
9	20.3066	663.3531	
9	21.21581	633.6571	
9	22.44819	628.4307	
9	23.35749	598.0516	
9	24.91953	615.5846	
9	26.48724	634.4261	
9	27.72442	629.5189	
9	28.63212	607.9393	
9	30.21049	623.4508	
9	31.10943	592.5231	
9	32.69218	607.9216	
9	34.27338	626.3689	
9	35.86004	636.3646	
9	37.44936	637.4248	
9	38.68783	621.527	
9	40.27271	628.712	
9	41.50269	607.5627	
9	43.08274	599.0538	
9	45.0167	611.2004	
9	46.95164	608.0962	
9	49.24824	618.6107	
9	51.17474	597.0067	
9	53.46111	601.707	
9	55.73998	584.89	
9	59.8668	635.3282	
